,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
71,72,600761,安徽合力,18.55,3.29,0.59,127719.0,235939320.0,6.01,18.88,17.8,17.88,17.96,0.98,1.73,15.02,2.2,13730353877.0,13730353877.0,0.0,0.22,26.71,41.06
72,73,688517,金冠电气,16.71,3.21,0.52,46525.0,77882069.0,4.26,17.02,16.33,16.43,16.19,0.85,5.54,28.16,3.08,2274384465.0,1403832683.0,-0.54,0.0,28.84,45.43
73,74,600277,亿利洁能,4.58,3.15,0.14,1131827.0,516643960.0,4.28,4.65,4.46,4.48,4.44,1.18,3.18,15.5,0.95,16307649649.0,16307649649.0,0.0,-0.22,2.0,9.57
74,75,600190,锦州港,3.64,3.12,0.11,833140.0,305379586.0,8.22,3.8,3.51,3.54,3.53,2.09,4.68,70.58,1.1,7288341060.0,6477323689.0,0.0,0.28,17.42,3.12
75,76,600426,华鲁恒升,37.74,3.11,1.14,201963.0,765905625.0,5.27,38.53,36.6,36.61,36.6,1.62,0.96,10.86,3.07,80134096762.0,79702351162.0,0.37,0.35,26.56,13.85
76,77,600062,华润双鹤,18.89,3.11,0.57,488088.0,913180805.0,5.19,19.03,18.08,18.2,18.32,3.05,4.76,15.1,2.01,19705184916.0,19351824798.0,-0.05,0.05,-5.93,5.59
77,78,600594,益佰制药,5.8,3.02,0.17,377097.0,216864434.0,4.26,5.8,5.56,5.6,5.63,1.87,4.76,17.58,1.25,4593178920.0,4593178920.0,0.0,0.0,-8.95,4.88
78,79,600546,山煤国际,15.02,3.02,0.44,378022.0,565948329.0,3.98,15.15,14.57,14.59,14.58,1.43,1.91,4.14,2.19,29776491223.0,29776491223.0,-0.07,0.0,-5.12,3.66
79,80,603225,新凤鸣,12.7,3.0,0.37,84928.0,107400922.0,3.97,12.83,12.34,12.34,12.33,0.76,0.56,51.29,1.22,19424266181.0,19424266181.0,0.16,-0.08,27.51,16.73
80,81,603916,苏博特,17.88,2.88,0.5,63844.0,113611829.0,4.26,18.09,17.35,17.45,17.38,0.83,1.52,23.93,1.87,7515121308.0,7515121308.0,0.06,-0.11,9.02,11.19
81,82,603133,碳元科技,11.83,2.87,0.33,44661.0,52306287.0,3.57,11.89,11.48,11.5,11.5,1.41,2.13,-53.04,7.32,2474660916.0,2474660916.0,0.08,0.51,-4.75,-1.66
82,83,603587,地素时尚,16.4,2.82,0.45,27486.0,45015530.0,4.89,16.68,15.9,15.95,15.95,1.9,0.57,15.76,2.18,7889672640.0,7840423440.0,-0.06,-0.06,11.49,7.75
83,84,603983,丸美股份,39.6,2.78,1.07,39044.0,156214765.0,8.02,41.2,38.11,38.53,38.53,1.39,0.97,99.35,5.08,15897213288.0,15879600000.0,-0.23,0.13,3.94,17.37
84,85,688236,春立医疗,33.4,2.77,0.9,30490.0,101489663.0,6.46,34.17,32.07,33.14,32.5,0.86,3.92,45.9,4.9,12834952000.0,2597102003.0,0.36,0.3,39.81,40.28
85,86,601015,陕西黑猫,5.21,2.76,0.14,459446.0,238620508.0,5.52,5.35,5.07,5.08,5.07,2.49,2.25,33.27,1.22,10641412699.0,10641412699.0,0.0,0.0,6.11,14.76
86,87,600199,金种子酒,30.15,2.76,0.81,282660.0,849325454.0,5.04,30.77,29.29,29.4,29.34,0.97,4.3,-109.64,7.62,19832574244.0,19832574244.0,0.33,0.87,20.89,12.84
87,88,600812,华北制药,6.39,2.73,0.17,238324.0,150801077.0,3.38,6.39,6.18,6.23,6.22,2.1,1.46,216.75,1.82,10963517064.0,10420842218.0,0.0,0.16,-1.69,-0.16
88,89,600272,开开实业,10.53,2.73,0.28,157204.0,164126015.0,4.88,10.56,10.06,10.16,10.25,2.89,9.83,57.54,4.55,2558790000.0,1684800000.0,0.1,0.1,-8.12,9.92
89,90,600608,ST沪科,4.94,2.7,0.13,30052.0,14650614.0,3.74,4.96,4.78,4.79,4.81,1.3,0.94,312.5,23.72,1624575519.0,1572754919.0,0.2,-0.2,4.22,8.33
90,91,603029,天鹅股份,25.95,2.65,0.67,65159.0,166760450.0,4.31,26.2,25.11,25.29,25.28,0.76,5.37,186.98,4.17,3148824900.0,3148824900.0,-0.04,0.0,-13.96,-11.58
91,92,600463,空港股份,9.3,2.65,0.24,56835.0,52156921.0,3.31,9.3,9.0,9.03,9.06,0.85,1.89,72.45,2.23,2790000000.0,2790000000.0,0.22,0.76,23.34,5.56
92,93,600309,万华化学,101.61,2.64,2.61,189711.0,1937306767.0,4.02,103.18,99.2,99.2,99.0,2.09,0.6,19.65,4.15,319029654668.0,319029654668.0,-0.06,0.25,14.58,9.67
93,94,600188,兖矿能源,32.3,2.6,0.82,274803.0,884304206.0,4.42,32.65,31.26,31.26,31.48,1.31,0.92,4.42,2.05,159843127572.0,96478925572.0,0.0,0.03,-16.95,-3.81
94,95,603863,松炀资源,13.49,2.59,0.34,40065.0,53795801.0,4.26,13.66,13.1,13.12,13.15,0.99,1.96,-16.66,2.7,2760728500.0,2760728500.0,0.3,0.67,10.03,4.98
95,96,603195,公牛集团,164.62,2.56,4.11,12166.0,201339820.0,4.78,167.8,160.12,160.12,160.51,1.16,0.2,31.43,8.6,98949392866.0,98626737666.0,0.0,0.38,21.07,14.91
96,97,688520,神州细胞-U,74.7,2.53,1.84,15147.0,111925072.0,3.5,74.85,72.3,72.76,72.86,1.0,1.66,-61.97,-256.15,33266577836.0,6829683104.0,-0.13,0.15,-13.34,23.27
97,98,688560,明冠新材,47.15,2.5,1.15,59866.0,278934315.0,6.09,47.93,45.13,46.26,46.0,1.19,6.63,52.88,3.0,9491385434.0,4258481252.0,-0.08,-0.08,-10.51,1.84
98,99,688068,热景生物,60.76,2.46,1.46,22059.0,133482244.0,3.46,61.16,59.11,59.3,59.3,1.4,2.4,3.81,1.58,5592993545.0,5592993545.0,0.03,-0.03,-11.13,-0.23
99,100,600398,海澜之家,5.47,2.43,0.13,241377.0,131817617.0,3.93,5.52,5.31,5.32,5.34,1.18,0.56,10.13,1.68,23628251816.0,23628251816.0,0.0,0.18,20.22,3.21
100,101,688203,海正生材,18.22,2.42,0.43,28124.0,50498899.0,5.96,18.46,17.4,17.79,17.79,2.1,5.83,65.9,2.55,3692794399.0,879505564.0,-0.38,-0.44,-4.11,16.42
101,102,600298,安琪酵母,42.5,2.41,1.0,183506.0,785725501.0,5.23,43.66,41.49,41.5,41.5,1.75,2.13,30.88,4.19,36931177358.0,36581147358.0,0.07,0.12,2.11,-6.02
102,103,688057,金达莱,15.37,2.4,0.36,36754.0,56804804.0,5.26,15.78,14.99,15.02,15.01,2.65,2.63,18.33,1.37,4242120000.0,2151922960.0,-0.07,0.0,0.92,10.89
103,104,600839,四川长虹,3.03,2.36,0.07,1094988.0,335800475.0,5.74,3.15,2.98,2.99,2.96,1.79,2.37,46.38,1.05,13987219993.0,13983324652.0,-0.33,0.0,8.99,14.77
104,105,688398,赛特新材,46.2,2.35,1.06,14567.0,66315325.0,4.67,46.62,44.51,45.0,45.14,0.69,1.82,68.34,4.03,3696000000.0,3696000000.0,0.04,0.26,30.58,33.29
105,106,600789,鲁抗医药,7.06,2.32,0.16,237645.0,166698630.0,2.61,7.07,6.89,6.93,6.9,1.32,2.68,51.27,1.86,6261397764.0,6261397764.0,0.0,0.43,2.62,-2.75
106,107,603698,航天工程,15.89,2.32,0.36,111264.0,175806491.0,5.41,16.19,15.35,15.35,15.53,0.97,2.08,67.23,2.78,8516881100.0,8516881100.0,-0.13,-0.13,22.99,32.86
107,108,600731,湖南海利,8.83,2.32,0.2,154999.0,135312570.0,3.13,8.84,8.57,8.69,8.63,1.02,3.36,12.47,1.84,4933695533.0,4070892754.0,0.0,0.46,11.77,18.36
108,109,688185,康希诺,137.58,2.27,3.06,28680.0,394278326.0,5.06,140.8,134.0,135.0,134.52,1.86,4.26,-53.82,4.72,34044157104.0,9260882229.0,-0.1,0.2,-38.62,-5.78
109,110,601718,际华集团,3.15,2.27,0.07,836021.0,262077124.0,3.25,3.17,3.07,3.08,3.08,2.21,1.9,59.38,0.81,13833632623.0,13833632623.0,0.0,-0.32,3.28,8.25
110,111,603217,元利科技,37.61,2.26,0.83,15928.0,59761050.0,3.53,38.01,36.71,36.72,36.78,0.71,0.77,14.74,2.7,7830642704.0,7734132435.0,0.0,0.21,32.48,20.66
111,112,600855,航天长峰,13.62,2.25,0.3,139910.0,189306040.0,3.08,13.71,13.3,13.38,13.32,0.76,3.98,-199.02,3.56,6132064514.0,4788020318.0,0.07,0.15,8.35,10.73
112,113,688219,会通股份,10.02,2.24,0.22,24521.0,24590867.0,3.06,10.16,9.86,9.88,9.8,1.58,0.77,78.16,2.77,4602021993.0,3193496284.0,0.3,0.0,5.03,19.14
113,114,600241,ST时万,9.57,2.24,0.21,10607.0,10146385.0,2.78,9.67,9.41,9.41,9.36,0.55,0.36,33.59,2.66,2816471241.0,2816471241.0,-0.21,-0.1,10.64,-1.95
114,115,688059,华锐精密,166.05,2.23,3.62,3472.0,57972396.0,8.87,173.59,159.18,159.18,162.43,0.78,1.37,51.21,7.75,7307531887.0,4196086987.0,-0.02,-0.45,18.19,3.14
115,116,600780,通宝能源,8.36,2.2,0.18,317193.0,262349695.0,6.6,8.44,7.9,8.0,8.18,1.45,2.77,10.09,1.48,9584761092.0,9584761092.0,0.24,0.48,30.22,30.22
116,117,600664,哈药股份,3.27,2.19,0.07,689076.0,224008407.0,3.75,3.3,3.18,3.19,3.2,2.48,2.74,19.18,1.92,8259618039.0,8229965025.0,0.0,0.0,3.81,8.64
117,118,603048,浙江黎明,16.6,2.15,0.35,11870.0,19559923.0,2.52,16.65,16.24,16.3,16.25,1.02,3.15,91.02,1.9,2438208000.0,626152000.0,0.12,0.0,-1.48,11.19
118,119,603668,天马科技,18.1,2.14,0.38,221959.0,399171501.0,3.84,18.28,17.6,17.71,17.72,0.89,5.09,24.56,3.69,7894043066.0,7894043066.0,0.0,0.06,4.68,1.0
119,120,603883,老百姓,40.34,2.13,0.84,81612.0,330944954.0,7.39,41.48,38.56,39.07,39.5,1.47,1.4,29.03,3.73,23594983067.0,23491777211.0,-0.05,-0.07,-5.59,-0.32
120,121,688021,奥福环保,32.13,2.06,0.65,17608.0,56993125.0,5.11,32.99,31.38,31.38,31.48,1.55,2.28,-1933.2,2.69,2483121554.0,2483121554.0,0.63,0.82,18.56,28.47
121,122,601199,江南水务,6.96,2.05,0.14,55706.0,38450045.0,2.93,6.98,6.78,6.82,6.82,0.45,0.6,24.66,1.91,6509063632.0,6509063632.0,0.0,0.14,-3.06,3.88
122,123,688379,华光新材,20.77,2.01,0.41,21568.0,45103688.0,6.04,21.34,20.11,20.11,20.36,1.01,4.63,-106.24,2.11,1843285990.0,968245890.0,-0.14,-0.19,18.08,27.42
123,124,603233,大参林,38.15,2.01,0.75,119509.0,458026932.0,7.22,39.16,36.46,37.1,37.4,1.23,1.26,29.41,6.2,36208869249.0,36157280683.0,0.0,0.0,-15.93,-3.66
124,125,603385,惠达卫浴,8.7,1.99,0.17,94500.0,81843315.0,3.87,8.81,8.48,8.53,8.53,1.14,2.54,26.36,0.86,3336330793.0,3230792363.0,-0.8,-0.57,17.73,25.36
125,126,688178,万德斯,19.96,1.99,0.39,14714.0,29960316.0,6.64,20.86,19.56,19.56,19.57,3.82,1.73,24.63,1.36,1701599501.0,1696556966.0,-0.4,-0.3,4.07,14.45
126,127,603880,南卫股份,6.66,1.99,0.13,38941.0,25845416.0,3.06,6.71,6.51,6.52,6.53,1.16,1.35,182.87,2.96,1947876840.0,1925019720.0,0.15,0.3,5.05,7.42
127,128,600420,国药现代,10.28,1.98,0.2,188535.0,193666524.0,4.07,10.41,10.0,10.09,10.08,1.95,1.84,19.23,1.05,12049044419.0,10557387831.0,0.1,0.1,6.53,12.97
128,129,600971,恒源煤电,8.25,1.98,0.16,224377.0,185081941.0,2.72,8.32,8.1,8.11,8.09,1.3,1.87,4.62,0.89,9900040293.0,9900040293.0,-0.24,-0.12,-1.67,15.22
129,130,600833,第一医药,12.93,1.97,0.25,226224.0,289513914.0,8.36,13.25,12.19,12.34,12.68,3.23,10.14,29.03,3.41,2884506467.0,2884506467.0,-0.08,0.0,-10.27,14.63
130,131,600080,金花股份,8.36,1.95,0.16,105570.0,88053903.0,2.56,8.41,8.2,8.2,8.2,1.47,2.83,73.53,1.85,3120539583.0,3120539583.0,0.12,0.12,-15.38,7.04
131,132,600295,鄂尔多斯,16.24,1.95,0.31,48026.0,77762820.0,2.89,16.34,15.88,15.88,15.93,1.06,0.34,5.39,1.61,32465804551.0,22916684551.0,0.12,0.06,8.41,6.91
132,133,600965,福成股份,7.41,1.93,0.14,83705.0,61737773.0,2.89,7.43,7.22,7.26,7.27,0.82,1.02,34.18,2.83,6066574077.0,6066574077.0,0.0,0.14,8.97,-10.62
133,134,600738,丽尚国潮,6.97,1.9,0.13,124737.0,87173539.0,2.78,7.07,6.88,6.96,6.84,1.42,1.64,32.55,2.73,5306506595.0,5301843386.0,0.29,0.14,-1.83,-3.19
134,135,600358,国旅联合,6.44,1.9,0.12,113571.0,72737406.0,3.48,6.53,6.31,6.31,6.32,0.96,2.25,554.59,17.81,3251792090.0,3251792090.0,0.0,-0.16,0.78,-6.4
135,136,600226,ST瀚叶,2.72,1.87,0.05,154352.0,41821069.0,1.87,2.73,2.68,2.68,2.67,0.86,0.5,11.63,2.68,8473249524.0,8473249524.0,0.0,0.0,10.12,15.74
136,137,603773,沃格光电,23.4,1.87,0.43,64337.0,149150208.0,3.35,23.56,22.79,22.91,22.97,0.74,4.11,-86.99,2.42,4005671998.0,3659343878.0,0.04,-0.21,54.15,19.82
137,138,600223,鲁商发展,11.99,1.87,0.22,199110.0,239337962.0,4.08,12.2,11.72,11.77,11.77,0.82,1.96,59.45,3.17,12188659612.0,12188659612.0,0.42,0.17,25.29,13.22
138,139,600719,ST热电,5.47,1.86,0.1,20817.0,11345906.0,1.68,5.49,5.4,5.4,5.37,0.68,0.51,-29.44,4.09,2213159812.0,2213159812.0,0.55,0.55,12.32,7.68
139,140,605099,共创草坪,24.62,1.86,0.45,22512.0,55301587.0,3.06,24.85,24.11,24.46,24.17,1.41,5.62,20.96,4.47,9889940170.0,987015800.0,0.08,0.0,-4.02,6.12
140,141,688357,建龙微纳,115.4,1.85,2.1,7242.0,83402395.0,4.85,117.96,112.47,113.0,113.3,0.74,1.22,34.9,4.43,6860512344.0,6860512344.0,0.02,0.0,-1.16,4.06
141,142,600967,内蒙一机,9.37,1.85,0.17,192774.0,179321140.0,3.7,9.49,9.15,9.18,9.2,1.04,1.14,20.09,1.49,15968839525.0,15831850125.0,0.0,0.21,7.83,13.44
142,143,603567,珍宝岛,13.82,1.84,0.25,151147.0,208695291.0,4.27,13.98,13.4,13.54,13.57,1.92,1.6,63.61,1.84,13017936841.0,13017936841.0,0.07,0.14,3.68,8.39
143,144,688136,科兴制药,22.25,1.83,0.4,15630.0,34635188.0,3.34,22.43,21.7,22.0,21.85,1.08,2.34,-58.46,2.4,4421089463.0,1489021242.0,0.04,0.14,-13.83,3.78
144,145,600746,江苏索普,8.95,1.82,0.16,82100.0,73181939.0,2.05,8.96,8.78,8.78,8.79,1.99,1.94,11.05,1.83,10452193812.0,3796201006.0,0.0,0.11,-1.43,10.22
145,146,603239,浙江仙通,17.92,1.82,0.32,35055.0,63097347.0,4.32,18.24,17.48,17.62,17.6,0.54,1.29,39.98,5.0,4851302400.0,4851302400.0,0.22,0.11,15.46,22.4
146,147,605018,长华集团,11.86,1.8,0.21,66551.0,78219511.0,4.29,11.95,11.45,11.72,11.65,1.12,7.12,63.06,2.08,5592053487.0,1108748147.0,0.0,0.0,0.42,15.82
147,148,688298,东方生物,77.65,1.8,1.37,25765.0,199968858.0,4.01,78.56,75.5,76.6,76.28,1.28,1.53,3.21,1.41,13045200000.0,13045200000.0,0.03,0.0,-21.79,0.7
148,149,603777,来伊份,18.76,1.79,0.33,50687.0,96117210.0,4.34,19.24,18.44,18.5,18.43,1.26,1.51,66.98,3.55,6313863874.0,6313863874.0,0.11,0.11,2.91,-13.19
149,150,603612,索通发展,27.01,1.77,0.47,112132.0,305687592.0,3.43,27.71,26.8,26.8,26.54,0.94,2.57,9.67,2.29,12441291748.0,11762078435.0,0.0,0.0,-13.4,3.8
150,151,688091,上海谊众-U,92.58,1.77,1.61,25718.0,239929439.0,3.95,94.88,91.29,91.29,90.97,0.91,2.45,95.91,10.41,13321151040.0,9727927933.0,0.0,0.03,26.65,32.64
151,152,600256,广汇能源,9.83,1.76,0.17,609414.0,599791347.0,3.31,9.93,9.61,9.61,9.66,0.86,0.93,5.76,2.44,64541373016.0,64541373016.0,-0.1,0.0,-2.67,8.98
152,153,603808,歌力思,10.5,1.74,0.18,57189.0,60041160.0,3.39,10.66,10.31,10.31,10.32,1.05,1.55,35.61,1.4,3875475219.0,3875475219.0,0.0,0.19,16.02,15.38
153,154,600778,友好集团,6.44,1.74,0.11,35132.0,22607611.0,3.48,6.5,6.28,6.3,6.33,0.94,1.13,-22.14,4.14,2006004307.0,2004223840.0,0.16,-0.16,-6.12,-6.4
154,155,603388,元成股份,8.82,1.73,0.15,42222.0,37202135.0,2.54,8.9,8.68,8.68,8.67,0.84,1.48,65.02,2.0,2872970105.0,2514952969.0,-0.11,0.23,-30.06,1.73
155,156,688799,华纳药厂,35.35,1.73,0.6,15142.0,53325868.0,2.94,35.58,34.56,34.63,34.75,1.23,2.74,20.03,2.16,3315830000.0,1955314550.0,0.0,-0.03,-3.65,11.06
156,157,688363,华熙生物,127.76,1.72,2.16,50124.0,645070186.0,4.04,130.32,125.25,125.8,125.6,1.13,2.54,68.05,9.76,61463454990.0,25243494990.0,0.0,0.07,12.6,-5.56
157,158,603828,柯利达,3.6,1.69,0.06,58139.0,20876296.0,1.98,3.63,3.56,3.58,3.54,1.11,0.98,352.0,1.82,2197656569.0,2145382650.0,0.56,0.28,2.86,11.46
158,159,600381,青海春天,10.86,1.69,0.18,109832.0,120114870.0,4.21,11.15,10.7,10.71,10.68,1.01,1.87,-63.41,3.65,6375479647.0,6375479647.0,0.09,0.09,2.36,-11.78
159,160,603377,东方时尚,7.85,1.68,0.13,118715.0,93327106.0,4.27,8.0,7.67,7.72,7.72,0.68,1.65,124.09,2.59,5657847284.0,5657847284.0,0.13,0.13,31.93,22.08
160,161,688575,亚辉龙,21.14,1.68,0.35,40085.0,84836610.0,3.03,21.42,20.79,20.88,20.79,0.97,1.51,10.3,5.28,11986380000.0,5624673630.0,-0.05,-0.09,-5.84,7.58
161,162,603345,安井食品,173.35,1.67,2.85,34359.0,597306666.0,5.21,176.54,167.66,168.03,170.5,1.01,1.17,55.31,4.52,50842555117.0,50842555117.0,-0.34,0.12,12.67,7.09
162,163,600511,国药股份,30.46,1.63,0.49,73842.0,225426619.0,3.24,30.74,29.77,30.01,29.97,1.73,1.33,12.04,1.68,22982161319.0,16854932075.0,0.0,-0.03,8.79,9.18
163,164,603083,剑桥科技,15.58,1.63,0.25,266523.0,421972453.0,5.09,16.29,15.51,15.55,15.33,0.58,10.5,41.38,2.19,4075304629.0,3955030768.0,-0.13,-0.19,26.05,38.61
164,165,600462,ST九有,2.5,1.63,0.04,56112.0,13923036.0,3.25,2.53,2.45,2.48,2.46,0.53,0.96,-22.69,57.54,1542700000.0,1459625000.0,0.4,0.4,26.26,20.77
165,166,603165,荣晟环保,12.55,1.62,0.2,64892.0,81478531.0,3.64,12.73,12.28,12.38,12.35,1.42,2.33,19.4,1.78,3494312514.0,3494312514.0,-0.08,0.16,8.38,15.14
166,167,600668,尖峰集团,13.2,1.62,0.21,93421.0,123299912.0,2.77,13.33,12.97,12.97,12.99,1.17,2.72,18.41,0.89,4541906530.0,4541906530.0,0.08,-0.15,5.85,3.61
167,168,601001,晋控煤业,12.06,1.6,0.19,219052.0,264308308.0,2.86,12.19,11.85,11.88,11.87,1.09,1.31,4.48,1.34,20184822000.0,20184822000.0,0.0,0.0,-9.8,0.84
168,169,603717,天域生态,10.18,1.6,0.16,113306.0,115342444.0,4.09,10.35,9.94,10.03,10.02,0.57,3.91,66.56,2.03,2953688723.0,2953688723.0,0.59,0.39,33.77,47.97
169,170,600851,海欣股份,6.38,1.59,0.1,61654.0,39265723.0,2.07,6.41,6.28,6.28,6.28,1.1,0.84,33.92,2.01,7701021695.0,4709754982.0,0.16,0.0,-15.16,9.06
170,171,600123,兰花科创,13.4,1.59,0.21,177065.0,237476740.0,2.5,13.53,13.2,13.2,13.19,1.11,1.55,4.16,1.01,15308160000.0,15308160000.0,-0.07,-0.07,-3.6,0.45
171,172,600325,华发股份,10.22,1.59,0.16,254778.0,260660372.0,3.38,10.32,9.98,10.03,10.06,0.8,1.2,8.45,1.09,21637386606.0,21637294626.0,-0.1,-0.1,4.5,12.8
172,173,603858,步长制药,20.54,1.58,0.32,120695.0,247265257.0,3.12,20.65,20.02,20.26,20.22,1.32,1.09,13.45,1.49,22718115928.0,22718115928.0,-0.05,0.05,-6.38,-2.24
173,174,688335,复洁环保,23.85,1.58,0.37,6274.0,15035995.0,3.07,24.23,23.51,23.51,23.48,1.21,0.91,25.85,2.06,2421493147.0,1651365581.0,-0.17,-0.04,4.51,14.61
174,175,600968,海油发展,3.23,1.57,0.05,400571.0,129604742.0,3.46,3.28,3.17,3.19,3.18,0.97,0.39,13.38,1.51,32833286563.0,32833286563.0,0.0,0.62,8.75,12.15
175,176,603113,金能科技,10.34,1.57,0.16,101605.0,105250852.0,2.36,10.47,10.23,10.25,10.18,0.7,1.19,25.51,1.04,8841594214.0,8841594214.0,0.19,0.19,6.38,14.0
176,177,600997,开滦股份,7.16,1.56,0.11,115001.0,82275722.0,1.7,7.19,7.07,7.07,7.05,1.29,0.72,4.68,0.81,11368646933.0,11368646933.0,-0.14,-0.14,1.7,5.6
177,178,601107,四川成渝,3.93,1.55,0.06,83179.0,32658065.0,3.36,3.98,3.85,3.85,3.87,1.73,0.38,14.03,0.68,12018175800.0,8499568200.0,-0.25,0.0,2.08,3.42
178,179,600505,西昌电力,8.59,1.54,0.13,51870.0,44184525.0,2.13,8.59,8.41,8.46,8.46,0.53,1.42,62.4,2.5,3131634825.0,3131634825.0,0.35,0.47,5.53,10.13
179,180,600725,云维股份,3.32,1.53,0.05,54404.0,18101023.0,2.14,3.35,3.28,3.29,3.27,0.9,0.44,160.7,11.62,4091800400.0,4091800400.0,0.3,0.0,-3.77,5.06
180,181,600755,厦门国贸,7.98,1.53,0.12,225774.0,181271686.0,3.69,8.13,7.84,7.85,7.86,0.79,1.11,5.7,0.87,17563842401.0,16199865817.0,-0.13,0.0,14.66,11.76
181,182,601677,明泰铝业,18.7,1.52,0.28,247703.0,466165479.0,4.56,19.19,18.35,18.42,18.42,1.15,2.55,10.31,1.55,18135497079.0,18135497079.0,0.05,-0.16,20.41,3.09
182,183,600801,华新水泥,16.76,1.51,0.25,93631.0,157590134.0,4.18,17.09,16.4,16.41,16.51,0.72,0.69,11.85,1.29,35139013570.0,22825106370.0,-0.18,-0.06,11.21,13.09
183,184,605180,华生科技,17.62,1.5,0.26,21625.0,37817764.0,3.74,17.7,17.05,17.52,17.36,1.2,5.79,32.65,2.09,2290600000.0,658547500.0,0.0,0.06,-1.29,12.88
184,185,603908,牧高笛,67.19,1.5,0.99,25447.0,173094358.0,6.28,70.0,65.84,65.86,66.2,0.98,3.82,25.8,8.32,4480901100.0,4480901100.0,0.13,0.31,3.98,10.4
185,186,600713,南京医药,5.43,1.5,0.08,320281.0,173978628.0,2.8,5.48,5.33,5.35,5.35,2.15,3.07,11.35,1.21,7115010515.0,5655949055.0,-0.18,0.18,-3.55,6.05
186,187,688506,百利天恒-U,72.0,1.49,1.06,21144.0,151647008.0,5.75,73.65,69.57,70.8,70.94,0.91,6.4,-89.18,29.57,28872000000.0,2380557456.0,-0.1,0.1,191.5,191.5
187,188,600889,南京化纤,5.45,1.49,0.08,37395.0,20501092.0,2.98,5.56,5.4,5.4,5.37,1.09,1.02,-16.88,1.75,1996585755.0,1996585755.0,0.0,-0.18,5.62,9.44
188,189,600829,人民同泰,6.83,1.49,0.1,87555.0,59614551.0,2.82,6.88,6.69,6.73,6.73,1.64,1.51,15.39,1.61,3960639118.0,3960639118.0,-0.15,0.0,-8.2,7.05
189,190,600070,浙江富润,6.16,1.48,0.09,108885.0,67068514.0,5.11,6.38,6.07,6.07,6.07,1.0,2.15,-11.38,1.96,3125711709.0,3121399709.0,-0.16,0.65,20.31,10.79
190,191,600252,中恒集团,2.74,1.48,0.04,270490.0,73856700.0,2.22,2.75,2.69,2.7,2.7,1.24,0.79,48.98,1.45,9521793583.0,9402535083.0,-0.36,-0.36,-5.52,4.18
191,192,605222,起帆电缆,28.88,1.48,0.42,43769.0,124649282.0,4.46,29.14,27.87,28.51,28.46,0.62,4.09,29.45,3.11,12075721501.0,3092510861.0,-0.35,-0.21,12.68,6.02
192,193,603657,春光科技,16.57,1.47,0.24,11317.0,18760456.0,2.51,16.77,16.36,16.41,16.33,0.73,0.84,21.52,2.17,2271887845.0,2227008000.0,-0.18,-0.36,5.54,4.08
193,194,603139,康惠制药,19.36,1.47,0.28,13743.0,26606193.0,3.3,19.65,19.02,19.08,19.08,1.01,1.38,89.17,1.83,1933676800.0,1933676800.0,0.05,0.0,-14.41,9.07
194,195,603838,四通股份,6.26,1.46,0.09,98351.0,63338437.0,11.51,6.79,6.08,6.08,6.17,5.07,3.45,-348.14,1.88,2003300160.0,1782948160.0,-0.63,-0.16,5.39,7.75
195,196,600078,ST澄星,12.57,1.45,0.18,56480.0,70788692.0,2.42,12.7,12.4,12.4,12.39,0.92,0.85,12.14,4.23,8328540863.0,8328540863.0,-0.08,0.08,-8.78,8.18
196,197,600593,大连圣亚,14.03,1.45,0.2,19939.0,28093521.0,3.18,14.24,13.8,13.8,13.83,1.15,1.55,-27.29,8.26,1807064000.0,1807064000.0,-0.07,-0.14,-4.1,-16.19
197,198,603922,金鸿顺,22.6,1.44,0.32,5650.0,12776498.0,3.05,22.89,22.21,22.21,22.28,1.07,0.44,-455.98,2.77,2892800000.0,2892800000.0,-0.09,-0.04,-15.36,6.7
198,199,603359,东珠生态,11.39,1.42,0.16,93884.0,106584331.0,2.4,11.45,11.18,11.18,11.23,1.38,2.1,19.95,1.34,5081033440.0,5081033440.0,-0.09,0.26,-8.95,1.7
199,200,603926,铁流股份,9.97,1.42,0.14,12787.0,12770223.0,2.54,10.08,9.83,9.83,9.83,0.95,0.61,24.7,1.47,2288439334.0,2076372938.0,0.2,0.2,-0.3,10.04
200,201,603739,蔚蓝生物,14.31,1.42,0.2,13284.0,19048108.0,2.2,14.44,14.13,14.19,14.11,0.88,0.53,49.98,2.21,3612441099.0,3612441099.0,-0.35,-0.35,-1.58,6.63
201,202,688787,海天瑞声,230.2,1.41,3.2,39844.0,903764845.0,8.8,237.98,218.0,220.02,227.0,0.83,13.91,396.62,12.06,9852560000.0,6593192039.0,0.09,0.55,277.01,285.66
202,203,603680,今创集团,8.66,1.41,0.12,19229.0,16618502.0,2.58,8.72,8.5,8.54,8.54,1.22,0.25,35.82,1.42,6787004522.0,6787004522.0,0.35,0.23,-1.59,8.66
203,204,600137,浪莎股份,15.93,1.4,0.22,15137.0,24206204.0,2.86,16.2,15.75,15.76,15.71,1.64,1.56,115.7,2.99,1548676177.0,1548676177.0,0.25,0.06,4.12,8.59
204,205,601101,昊华能源,6.52,1.4,0.09,97155.0,63153101.0,2.33,6.57,6.42,6.43,6.43,0.99,0.67,4.61,0.89,9388786478.0,9388786478.0,0.0,0.15,-2.69,5.5
